Branch,Asset Name,Resource Category,Resource Type,Amount,Unit,Total Greenhouse Gases (t CO2-e),Billing Start date,Billing End Date,CoM or Supply Chain,Peak amount,Off-peak amount
Engineering Services,Street Lighting - Citipower,Electricity,Electricity,275452.095,kWh,363596.7654,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,Supply Chain,85782.773,189669.322
Engineering Services,Street Lighting - Citipower,Electricity,Electricity,168254.142,kWh,222095.46744,12/01/2013 12:00:00 AM,12/31/2013 12:00:00 AM,Supply Chain,43444.03,124810.112
Engineering Services,Street Lighting - Citipower,Electricity,Electricity,201888.154,kWh,266492.36328,01/01/2014 12:00:00 AM,01/31/2014 12:00:00 AM,Supply Chain,51652.13,150236.024
Engineering Services,Street Lighting - Citipower,Electricity,Electricity,199371.442,kWh,263170.30344,02/01/2014 12:00:00 AM,02/28/2014 12:00:00 AM,Supply Chain,50227.386,149144.056
Engineering Services,Street Lighting - Citipower,Electricity,Electricity,245562.658,kWh,324142.70856,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,Supply Chain,62182.657,183380.001
Engineering Services,Street Lighting - Citipower,Electricity,Electricity,262648.528,kWh,346696.05696,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,Supply Chain,76216.981,186431.547
Engineering Services,Street Lighting - Citipower,Electricity,Electricity,292918.482,kWh,386652.39624,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,Supply Chain,88212.062,204706.42
Engineering Services,Street Lighting - Citipower,Electricity,Electricity,249555.035,kWh,329412.6462,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,Supply Chain,77717.759,171837.276
Engineering Services,Street Lighting - Melbourne Network,Electricity,Electricity,32087.978,kWh,42356.13096,12/01/2013 12:00:00 AM,12/31/2013 12:00:00 AM,CoM,8304.028,23783.95
Engineering Services,Street Lighting - Melbourne Network,Electricity,Electricity,32973.426,kWh,43524.92232,01/01/2014 12:00:00 AM,01/31/2014 12:00:00 AM,CoM,8429.983,24543.443
Engineering Services,Street Lighting - Melbourne Network,Electricity,Electricity,32777.052,kWh,43265.70864,02/01/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,8278.075,24498.977
Engineering Services,Street Lighting - Melbourne Network,Electricity,Electricity,40275.356,kWh,53163.46992,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,10176.755,30098.601
Engineering Services,Street Lighting - Melbourne Network,Electricity,Electricity,43001.953,kWh,56762.57796,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,12508.808,30493.145
Engineering Services,Street Lighting - Melbourne Network,Electricity,Electricity,47910.634,kWh,63242.03688,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,14459.334,33451.3
Engineering Services,Street Lighting - Melbourne Network,Electricity,Electricity,48021.74,kWh,63388.6968,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,14942.78,33078.96
Engineering Services,Street Lighting - Docklands Network,Electricity,Electricity,11593.203,kWh,15303.02796,12/01/2013 12:00:00 AM,12/31/2013 12:00:00 AM,CoM,7751.46,3841.743
Engineering Services,Street Lighting - Docklands Network,Electricity,Electricity,16150.886,kWh,21319.16952,01/01/2014 12:00:00 AM,01/31/2014 12:00:00 AM,CoM,11945.306,4205.58
Engineering Services,Street Lighting - Docklands Network,Electricity,Electricity,13680.641,kWh,18058.44612,02/01/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,9994.402,3686.239
Engineering Services,Street Lighting - Docklands Network,Electricity,Electricity,12653.273,kWh,16702.32036,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,8846.586,3806.687
Engineering Services,Street Lighting - Docklands Network,Electricity,Electricity,11519.807,kWh,15206.14524,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,8298.575,3221.232
Engineering Services,Street Lighting - Docklands Network,Electricity,Electricity,14022.458,kWh,18509.64456,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,10203.934,3818.524
Engineering Services,Street Lighting - Docklands Network,Electricity,Electricity,15686.271,kWh,20705.87772,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,11654.992,4031.279
Engineering Services,Information - Elizabeth Street Pillar,Electricity,Electricity,0,kWh,0,05/16/2013 12:00:00 AM,08/13/2013 12:00:00 AM,CoM,0,0
Engineering Services,Information - Elizabeth Street Pillar,Electricity,Electricity,0,kWh,0,08/14/2013 12:00:00 AM,10/21/2013 12:00:00 AM,CoM,0,0
Engineering Services,Information - Elizabeth Street Pillar,Electricity,Electricity,0,kWh,0,10/22/2013 12:00:00 AM,11/11/2013 12:00:00 AM,CoM,0,0
Engineering Services,Information - Exhibition Street Pillar,Electricity,Electricity,377.804,kWh,503.1363704348,05/08/2013 12:00:00 AM,08/07/2013 12:00:00 AM,CoM,128.83,248.974
Engineering Services,Information - Exhibition Street Pillar,Electricity,Electricity,320.967,kWh,423.67644,08/08/2013 12:00:00 AM,11/07/2013 12:00:00 AM,CoM,93.751,227.216
Engineering Services,Information - Exhibition Street Pillar,Electricity,Electricity,262.883,kWh,347.00556,11/08/2013 12:00:00 AM,02/06/2014 12:00:00 AM,CoM,62.813,200.07
Engineering Services,Information - Exhibition Street Pillar,Electricity,Electricity,15.641,kWh,20.64612,02/07/2014 12:00:00 AM,05/08/2014 12:00:00 AM,CoM,6.168,9.473
Engineering Services,Information - King Street Pillar,Electricity,Electricity,349.803,kWh,465.8463430435,05/08/2013 12:00:00 AM,08/07/2013 12:00:00 AM,CoM,121.458,228.345
Engineering Services,Information - King Street Pillar,Electricity,Electricity,260.832,kWh,344.29824,08/08/2013 12:00:00 AM,11/07/2013 12:00:00 AM,CoM,77.986,182.846
Engineering Services,Information - King Street Pillar,Electricity,Electricity,221.508,kWh,292.39056,11/08/2013 12:00:00 AM,02/07/2014 12:00:00 AM,CoM,56.14,165.368
Engineering Services,Information - King Street Pillar,Electricity,Electricity,263.278,kWh,347.52696,02/08/2014 12:00:00 AM,05/09/2014 12:00:00 AM,CoM,82.027,181.251
Engineering Services,Information Pillar - Spencer Street,Electricity,Electricity,0,kWh,0,05/08/2013 12:00:00 AM,08/07/2013 12:00:00 AM,CoM,0,0
Engineering Services,Information Pillar - Spencer Street,Electricity,Electricity,0,kWh,0,08/08/2013 12:00:00 AM,11/07/2013 12:00:00 AM,CoM,0,0
Engineering Services,Information Pillar - Spencer Street,Electricity,Electricity,0,kWh,0,11/08/2013 12:00:00 AM,02/07/2014 12:00:00 AM,CoM,0,0
Engineering Services,Information Pillar - Spencer Street,Electricity,Electricity,0,kWh,0,02/08/2014 12:00:00 AM,05/09/2014 12:00:00 AM,CoM,0,0
Engineering Services,Information - Queen Street Pillar,Electricity,Electricity,0,kWh,0,05/17/2013 12:00:00 AM,08/16/2013 12:00:00 AM,CoM,0,0
Engineering Services,Information - Queen Street Pillar,Electricity,Electricity,0,kWh,0,08/17/2013 12:00:00 AM,11/15/2013 12:00:00 AM,CoM,0,0
Engineering Services,Information - Queen Street Pillar,Electricity,Electricity,0,kWh,0,11/16/2013 12:00:00 AM,02/14/2014 12:00:00 AM,CoM,0,0
Engineering Services,Information - Queen Street Pillar,Electricity,Electricity,0,kWh,0,02/15/2014 12:00:00 AM,05/16/2014 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Cohen Place,Electricity,Electricity,3941.193,kWh,5254.6384063043,05/01/2013 12:00:00 AM,07/31/2013 12:00:00 AM,CoM,1255.454,2685.739
Engineering Services,Lease - Event Supply - Cohen Place,Electricity,Electricity,3788.726,kWh,5001.11832,08/01/2013 12:00:00 AM,10/25/2013 12:00:00 AM,CoM,1097.185,2691.541
Engineering Services,Lease - Event Supply - Cohen Place,Electricity,Electricity,3615.455,kWh,4772.4006,10/26/2013 12:00:00 AM,01/29/2014 12:00:00 AM,CoM,948.914,2666.541
Engineering Services,Lease - Event Supply - Cohen Place,Electricity,Electricity,3579.889,kWh,4725.45348,01/30/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,971.59,2608.299
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,362.965,kWh,483.9799241758,05/01/2013 12:00:00 AM,07/30/2013 12:00:00 AM,CoM,114.826,248.139
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,341.443,kWh,450.70476,07/31/2013 12:00:00 AM,10/25/2013 12:00:00 AM,CoM,109.984,231.459
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,374.852,kWh,494.80464,10/26/2013 12:00:00 AM,01/29/2014 12:00:00 AM,CoM,96.745,278.107
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,339.041,kWh,447.53412,01/30/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,95.785,243.256
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,0,kWh,0,04/30/2013 12:00:00 AM,07/29/2013 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,0,kWh,0,07/30/2013 12:00:00 AM,10/25/2013 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,0,kWh,0,10/26/2013 12:00:00 AM,12/05/2013 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,0,kWh,0,05/01/2013 12:00:00 AM,07/31/2013 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,0,kWh,0,08/01/2013 12:00:00 AM,10/25/2013 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,0,kWh,0,10/26/2013 12:00:00 AM,01/29/2014 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Little Bourke Street,Electricity,Electricity,0,kWh,0,01/30/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,154.6,kWh,205.8388571429,06/15/2013 12:00:00 AM,07/12/2013 12:00:00 AM,CoM,63.8,90.8
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,175,kWh,231,07/13/2013 12:00:00 AM,08/14/2013 12:00:00 AM,CoM,69.2,105.8
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,164.4,kWh,217.008,08/15/2013 12:00:00 AM,09/13/2013 12:00:00 AM,CoM,69.6,94.8
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,164.6,kWh,217.272,09/14/2013 12:00:00 AM,10/15/2013 12:00:00 AM,CoM,64.6,100
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,140.2,kWh,185.064,10/16/2013 12:00:00 AM,11/12/2013 12:00:00 AM,CoM,56.8,83.4
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,152.6,kWh,201.432,11/13/2013 12:00:00 AM,12/13/2013 12:00:00 AM,CoM,65.6,87
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,84.6,kWh,111.672,12/14/2013 12:00:00 AM,01/15/2014 12:00:00 AM,CoM,22.2,62.4
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,1132,kWh,1494.24,01/16/2014 12:00:00 AM,02/14/2014 12:00:00 AM,CoM,13,1119
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,0,kWh,0,02/15/2014 12:00:00 AM,03/17/2014 12:00:00 AM,CoM,0,0
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,0.616,kWh,0.81312,03/18/2014 12:00:00 AM,04/14/2014 12:00:00 AM,CoM,0,0.616
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,2.08,kWh,2.7456,04/15/2014 12:00:00 AM,05/15/2014 12:00:00 AM,CoM,0,2.08
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,0.616,kWh,0.81312,05/16/2014 12:00:00 AM,06/16/2014 12:00:00 AM,CoM,0,0.616
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,503.59,kWh,670.7599847826,05/07/2013 12:00:00 AM,08/06/2013 12:00:00 AM,CoM,287.5,216.09
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,673.839,kWh,889.46748,08/07/2013 12:00:00 AM,11/01/2013 12:00:00 AM,CoM,361.233,312.606
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,767.14,kWh,1012.6248,11/02/2013 12:00:00 AM,02/05/2014 12:00:00 AM,CoM,430.455,336.685
Engineering Services,Lease - Event Supply - Lonsdale Street,Electricity,Electricity,913.529,kWh,1205.85828,02/06/2014 12:00:00 AM,05/07/2014 12:00:00 AM,CoM,433.069,480.46
Engineering Services,Lease - Event Supply - Russell Street,Electricity,Electricity,849.244,kWh,1130.971466087,05/08/2013 12:00:00 AM,08/07/2013 12:00:00 AM,CoM,405.102,444.142
Engineering Services,Lease - Event Supply - Russell Street,Electricity,Electricity,630.313,kWh,832.01316,08/08/2013 12:00:00 AM,11/07/2013 12:00:00 AM,CoM,300.045,330.268
Engineering Services,Lease - Event Supply - Russell Street,Electricity,Electricity,655.397,kWh,865.12404,11/08/2013 12:00:00 AM,02/06/2014 12:00:00 AM,CoM,229.508,425.889
Engineering Services,Lease - Event Supply - Russell Street,Electricity,Electricity,362.935,kWh,479.0742,02/07/2014 12:00:00 AM,05/08/2014 12:00:00 AM,CoM,0.001,362.934
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,4671.504,kWh,6221.2246747826,05/08/2013 12:00:00 AM,08/07/2013 12:00:00 AM,CoM,1482.773,3188.731
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,4668.095,kWh,6161.8854,08/08/2013 12:00:00 AM,11/07/2013 12:00:00 AM,CoM,1490.027,3178.068
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,9385.264,kWh,12388.54848,11/08/2013 12:00:00 AM,02/06/2014 12:00:00 AM,CoM,4410.519,4974.745
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,4200.383,kWh,5544.50556,02/07/2014 12:00:00 AM,05/08/2014 12:00:00 AM,CoM,1456.542,2743.841
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,6074.748,kWh,8080.7354373913,05/15/2013 12:00:00 AM,08/14/2013 12:00:00 AM,CoM,2024.972,4049.776
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,5517.337,kWh,7282.88484,08/15/2013 12:00:00 AM,11/14/2013 12:00:00 AM,CoM,1746.682,3770.655
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,9516.916,kWh,12562.32912,11/15/2013 12:00:00 AM,02/14/2014 12:00:00 AM,CoM,4451.328,5065.588
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,4994.286,kWh,6592.45752,02/15/2014 12:00:00 AM,05/14/2014 12:00:00 AM,CoM,1595.504,3398.782
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,4846.102,kWh,6446.3691604348,05/15/2013 12:00:00 AM,08/14/2013 12:00:00 AM,CoM,1574.996,3271.106
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,4844.295,kWh,6394.4694,08/15/2013 12:00:00 AM,11/14/2013 12:00:00 AM,CoM,1581.428,3262.867
Engineering Services,Lease - Event Supply - Swanston Street,Electricity,Electricity,3035.118,kWh,4006.35576,11/15/2013 12:00:00 AM,01/14/2014 12:00:00 AM,CoM,948.371,2086.747
Engineering Services,Public Lighting Melbourne Parkville Avenue,Electricity,Electricity,460.307,kWh,615.7997162637,04/11/2013 12:00:00 AM,07/10/2013 12:00:00 AM,CoM,460.307,
Engineering Services,Public Lighting Melbourne Parkville Avenue,Electricity,Electricity,482.254,kWh,636.57528,07/11/2013 12:00:00 AM,10/10/2013 12:00:00 AM,CoM,482.254,
Engineering Services,Public Lighting Melbourne Parkville Avenue,Electricity,Electricity,371.81,kWh,490.7892,10/11/2013 12:00:00 AM,01/10/2014 12:00:00 AM,CoM,371.81,
Engineering Services,Public Lighting Melbourne Parkville Avenue,Electricity,Electricity,387.462,kWh,511.44984,01/11/2014 12:00:00 AM,04/10/2014 12:00:00 AM,CoM,387.462,
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,124.768,kWh,166.21437,05/23/2013 12:00:00 AM,07/25/2013 12:00:00 AM,CoM,57.624,67.144
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,163.376,kWh,215.65632,07/26/2013 12:00:00 AM,08/25/2013 12:00:00 AM,CoM,73.244,90.132
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,182.016,kWh,240.26112,08/26/2013 12:00:00 AM,09/24/2013 12:00:00 AM,CoM,90.712,91.304
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,565.8,kWh,746.856,09/25/2013 12:00:00 AM,10/23/2013 12:00:00 AM,CoM,281.52,284.28
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,50.4,kWh,66.528,10/24/2013 12:00:00 AM,11/24/2013 12:00:00 AM,CoM,18.16,32.24
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,51.76,kWh,68.3232,11/25/2013 12:00:00 AM,12/24/2013 12:00:00 AM,CoM,25.76,26
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,42.76,kWh,56.4432,12/25/2013 12:00:00 AM,01/24/2014 12:00:00 AM,CoM,16.76,26
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,41.16,kWh,54.3312,01/25/2014 12:00:00 AM,02/25/2014 12:00:00 AM,CoM,15.44,25.72
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,38.88,kWh,51.3216,02/26/2014 12:00:00 AM,03/26/2014 12:00:00 AM,CoM,15.96,22.92
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,150.28,kWh,198.3696,03/27/2014 12:00:00 AM,04/28/2014 12:00:00 AM,CoM,88.04,62.24
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,74.14,kWh,97.8648,04/29/2014 12:00:00 AM,05/27/2014 12:00:00 AM,CoM,23.64,50.5
Engineering Services,Pumping Station - Gracie Street,Electricity,Electricity,60.92,kWh,80.4144,05/28/2014 12:00:00 AM,06/25/2014 12:00:00 AM,CoM,29.24,31.68
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,10,kWh,13.2642857143,06/22/2013 12:00:00 AM,07/19/2013 12:00:00 AM,CoM,10,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,30,kWh,39.6,07/20/2013 12:00:00 AM,08/20/2013 12:00:00 AM,CoM,30,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,20,kWh,26.4,08/21/2013 12:00:00 AM,09/20/2013 12:00:00 AM,CoM,20,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,30,kWh,39.6,09/21/2013 12:00:00 AM,10/18/2013 12:00:00 AM,CoM,30,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,20,kWh,26.4,10/19/2013 12:00:00 AM,11/20/2013 12:00:00 AM,CoM,20,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,20,kWh,26.4,11/21/2013 12:00:00 AM,12/18/2013 12:00:00 AM,CoM,20,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,0,kWh,0,12/19/2013 12:00:00 AM,01/17/2014 12:00:00 AM,CoM,0,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,10,kWh,13.2,01/18/2014 12:00:00 AM,02/19/2014 12:00:00 AM,CoM,10,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,10,kWh,13.2,02/20/2014 12:00:00 AM,03/20/2014 12:00:00 AM,CoM,10,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,30,kWh,39.6,03/21/2014 12:00:00 AM,04/17/2014 12:00:00 AM,CoM,30,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,10,kWh,13.2,04/18/2014 12:00:00 AM,05/20/2014 12:00:00 AM,CoM,10,0
Engineering Services,Pumping Station - Kensington Road,Electricity,Electricity,10,kWh,13.2,05/21/2014 12:00:00 AM,06/20/2014 12:00:00 AM,CoM,10,0
Engineering Services,Pumping Station - Macaulay Road,Electricity,Electricity,40,kWh,52.8857142857,06/28/2013 12:00:00 AM,07/25/2013 12:00:00 AM,CoM,28,12
Engineering Services,Pumping Station - Macaulay Road,Electricity,Electricity,48,kWh,63.36,07/26/2013 12:00:00 AM,08/26/2013 12:00:00 AM,CoM,32,16
Engineering Services,Pumping Station - Macaulay Road,Electricity,Electricity,861.16,kWh,1136.7312,08/27/2013 12:00:00 AM,09/24/2013 12:00:00 AM,CoM,408.92,452.24
